inspection_id,inspection_date,supplier_id,component_id,process,characteristic,nominal,lsl,usl,unit,measured_value,in_spec,defect_flag,defect_category,severity,detection_method,batch_id
INS-01234,2026-05-14,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0113,1,0,,,Goods-in inspection,B-101-001-W19
INS-01235,2026-05-14,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0098,1,0,,,Goods-in inspection,B-101-001-W19
INS-01236,2026-05-14,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0206,0,1,Dimensional deviation,Minor,In-process inspection,B-101-001-W19
INS-01241,2026-05-14,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9847,1,0,,,Goods-in inspection,B-101-002-W19
INS-01248,2026-05-14,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0126,1,0,,,Goods-in inspection,B-102-003-W19
INS-01249,2026-05-14,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9815,1,0,,,Goods-in inspection,B-102-003-W19
INS-01256,2026-05-14,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9957,1,0,,,Goods-in inspection,B-103-002-W19
INS-01257,2026-05-14,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0081,1,0,,,Goods-in inspection,B-103-002-W19
INS-01264,2026-05-14,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0074,1,0,,,Goods-in inspection,B-104-004-W19
INS-01265,2026-05-14,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9946,1,0,,,Goods-in inspection,B-104-004-W19
INS-01270,2026-05-14,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0041,1,0,,,Goods-in inspection,B-104-001-W19
INS-01277,2026-05-14,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9889,1,0,,,Goods-in inspection,B-105-005-W19
INS-01278,2026-05-14,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9915,1,0,,,Goods-in inspection,B-105-005-W19
INS-01285,2026-05-14,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0194,1,0,,,Goods-in inspection,B-106-004-W19
INS-01291,2026-05-14,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0079,1,0,,,Goods-in inspection,B-106-003-W19
INS-01237,2026-05-15,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0064,1,0,,,Goods-in inspection,B-101-001-W19
INS-01238,2026-05-15,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0007,1,0,,,Goods-in inspection,B-101-001-W19
INS-01250,2026-05-15,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.004,1,0,,,Goods-in inspection,B-102-003-W19
INS-01258,2026-05-15,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0,1,0,,,Goods-in inspection,B-103-002-W19
INS-01266,2026-05-15,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0081,1,0,,,Goods-in inspection,B-104-004-W19
INS-01279,2026-05-15,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9928,1,0,,,Goods-in inspection,B-105-005-W19
INS-01286,2026-05-15,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0036,1,0,,,Goods-in inspection,B-106-004-W19
INS-01292,2026-05-15,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9974,1,0,,,Goods-in inspection,B-106-003-W19
INS-01293,2026-05-18,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0076,1,0,,,Goods-in inspection,B-101-001-W20
INS-01294,2026-05-18,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9963,1,0,,,Goods-in inspection,B-101-001-W20
INS-01295,2026-05-18,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.001,1,0,,,Goods-in inspection,B-101-001-W20
INS-01307,2026-05-18,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0065,1,0,,,Goods-in inspection,B-101-002-W20
INS-01310,2026-05-18,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0087,1,0,,,Goods-in inspection,B-102-003-W20
INS-01311,2026-05-18,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0146,1,0,,,Goods-in inspection,B-102-003-W20
INS-01319,2026-05-18,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9906,1,0,,,Goods-in inspection,B-103-002-W20
INS-01320,2026-05-18,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0053,1,0,,,Goods-in inspection,B-103-002-W20
INS-01327,2026-05-18,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0027,1,0,,,Goods-in inspection,B-104-004-W20
INS-01328,2026-05-18,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0043,1,0,,,Goods-in inspection,B-104-004-W20
INS-01335,2026-05-18,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0039,1,0,,,Goods-in inspection,B-104-001-W20
INS-01339,2026-05-18,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9962,1,0,,,Goods-in inspection,B-105-005-W20
INS-01340,2026-05-18,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0061,1,0,,,Goods-in inspection,B-105-005-W20
INS-01348,2026-05-18,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9893,1,0,,,Goods-in inspection,B-106-004-W20
INS-01349,2026-05-18,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9934,1,0,,,Goods-in inspection,B-106-004-W20
INS-01355,2026-05-18,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9903,1,0,,,Goods-in inspection,B-106-003-W20
INS-01356,2026-05-18,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9871,1,0,,,Goods-in inspection,B-106-003-W20
INS-01296,2026-05-19,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9944,1,0,,,Goods-in inspection,B-101-001-W20
INS-01297,2026-05-19,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9966,1,0,,,Goods-in inspection,B-101-001-W20
INS-01298,2026-05-19,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9959,1,0,,,Goods-in inspection,B-101-001-W20
INS-01308,2026-05-19,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0138,1,0,,,Goods-in inspection,B-101-002-W20
INS-01312,2026-05-19,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0449,1,0,,,Goods-in inspection,B-102-003-W20
INS-01313,2026-05-19,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0031,1,0,,,Goods-in inspection,B-102-003-W20
INS-01321,2026-05-19,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0117,1,0,,,Goods-in inspection,B-103-002-W20
INS-01322,2026-05-19,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9995,1,0,,,Goods-in inspection,B-103-002-W20
INS-01329,2026-05-19,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9991,1,0,,,Goods-in inspection,B-104-004-W20
INS-01330,2026-05-19,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9971,1,0,,,Goods-in inspection,B-104-004-W20
INS-01336,2026-05-19,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0022,1,0,,,Goods-in inspection,B-104-001-W20
INS-01341,2026-05-19,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0035,1,0,,,Goods-in inspection,B-105-005-W20
INS-01342,2026-05-19,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9967,1,0,,,Goods-in inspection,B-105-005-W20
INS-01350,2026-05-19,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.012,1,1,Surface finish,Minor,Goods-in inspection,B-106-004-W20
INS-01357,2026-05-19,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.997,1,0,,,Goods-in inspection,B-106-003-W20
INS-01299,2026-05-20,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0019,1,0,,,Goods-in inspection,B-101-001-W20
INS-01300,2026-05-20,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0042,1,0,,,Goods-in inspection,B-101-001-W20
INS-01301,2026-05-20,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0034,1,0,,,Goods-in inspection,B-101-001-W20
INS-01314,2026-05-20,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0202,1,0,,,Goods-in inspection,B-102-003-W20
INS-01315,2026-05-20,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0099,1,0,,,Goods-in inspection,B-102-003-W20
INS-01323,2026-05-20,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0098,1,0,,,Goods-in inspection,B-103-002-W20
INS-01331,2026-05-20,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9996,1,0,,,Goods-in inspection,B-104-004-W20
INS-01337,2026-05-20,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9972,1,0,,,Goods-in inspection,B-104-001-W20
INS-01343,2026-05-20,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0042,1,0,,,Goods-in inspection,B-105-005-W20
INS-01344,2026-05-20,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9993,1,0,,,Goods-in inspection,B-105-005-W20
INS-01351,2026-05-20,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0137,1,0,,,Goods-in inspection,B-106-004-W20
INS-01352,2026-05-20,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0048,1,0,,,Goods-in inspection,B-106-004-W20
INS-01358,2026-05-20,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9819,1,0,,,Goods-in inspection,B-106-003-W20
INS-01302,2026-05-21,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0044,1,0,,,Goods-in inspection,B-101-001-W20
INS-01303,2026-05-21,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.004,1,0,,,Goods-in inspection,B-101-001-W20
INS-01304,2026-05-21,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0037,1,0,,,Goods-in inspection,B-101-001-W20
INS-01309,2026-05-21,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9924,1,0,,,Goods-in inspection,B-101-002-W20
INS-01316,2026-05-21,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0289,1,1,Assembly interface,Major,Goods-in inspection,B-102-003-W20
INS-01317,2026-05-21,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0025,1,0,,,Goods-in inspection,B-102-003-W20
INS-01324,2026-05-21,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9913,1,0,,,Goods-in inspection,B-103-002-W20
INS-01325,2026-05-21,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9846,1,1,Positional tolerance,Major,CMM inspection,B-103-002-W20
INS-01332,2026-05-21,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0046,1,0,,,Goods-in inspection,B-104-004-W20
INS-01333,2026-05-21,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.002,1,0,,,Goods-in inspection,B-104-004-W20
INS-01338,2026-05-21,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0025,1,0,,,Goods-in inspection,B-104-001-W20
INS-01345,2026-05-21,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9971,1,0,,,Goods-in inspection,B-105-005-W20
INS-01346,2026-05-21,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0081,1,0,,,Goods-in inspection,B-105-005-W20
INS-01353,2026-05-21,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9783,1,0,,,Goods-in inspection,B-106-004-W20
INS-01359,2026-05-21,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9989,1,0,,,Goods-in inspection,B-106-003-W20
INS-01305,2026-05-22,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.997,1,0,,,Goods-in inspection,B-101-001-W20
INS-01306,2026-05-22,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0045,1,0,,,Goods-in inspection,B-101-001-W20
INS-01318,2026-05-22,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0199,1,0,,,Goods-in inspection,B-102-003-W20
INS-01326,2026-05-22,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9996,1,0,,,Goods-in inspection,B-103-002-W20
INS-01334,2026-05-22,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0001,1,0,,,Goods-in inspection,B-104-004-W20
INS-01347,2026-05-22,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9955,1,0,,,Goods-in inspection,B-105-005-W20
INS-01354,2026-05-22,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0179,1,0,,,Goods-in inspection,B-106-004-W20
INS-01360,2026-05-22,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.012,1,0,,,Goods-in inspection,B-106-003-W20
INS-01361,2026-05-25,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.002,1,0,,,Goods-in inspection,B-101-001-W21
INS-01362,2026-05-25,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0018,1,0,,,Goods-in inspection,B-101-001-W21
INS-01363,2026-05-25,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9999,1,0,,,Goods-in inspection,B-101-001-W21
INS-01375,2026-05-25,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0021,1,0,,,Goods-in inspection,B-101-002-W21
INS-01378,2026-05-25,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0009,1,0,,,Goods-in inspection,B-102-003-W21
INS-01379,2026-05-25,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9895,1,0,,,Goods-in inspection,B-102-003-W21
INS-01387,2026-05-25,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.999,1,0,,,Goods-in inspection,B-103-002-W21
INS-01388,2026-05-25,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9884,1,0,,,Goods-in inspection,B-103-002-W21
INS-01395,2026-05-25,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9951,1,0,,,Goods-in inspection,B-104-004-W21
INS-01396,2026-05-25,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0009,1,0,,,Goods-in inspection,B-104-004-W21
INS-01403,2026-05-25,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9894,1,0,,,Goods-in inspection,B-104-001-W21
INS-01407,2026-05-25,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9961,1,0,,,Goods-in inspection,B-105-005-W21
INS-01408,2026-05-25,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0009,1,0,,,Goods-in inspection,B-105-005-W21
INS-01416,2026-05-25,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9992,1,0,,,Goods-in inspection,B-106-004-W21
INS-01417,2026-05-25,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9941,1,0,,,Goods-in inspection,B-106-004-W21
INS-01423,2026-05-25,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9813,1,0,,,Goods-in inspection,B-106-003-W21
INS-01424,2026-05-25,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9905,1,0,,,Goods-in inspection,B-106-003-W21
INS-01364,2026-05-26,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9983,1,0,,,Goods-in inspection,B-101-001-W21
INS-01365,2026-05-26,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0024,1,0,,,Goods-in inspection,B-101-001-W21
INS-01366,2026-05-26,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0024,1,0,,,Goods-in inspection,B-101-001-W21
INS-01376,2026-05-26,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0034,1,0,,,Goods-in inspection,B-101-002-W21
INS-01380,2026-05-26,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.027,1,0,,,Goods-in inspection,B-102-003-W21
INS-01381,2026-05-26,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0194,1,0,,,Goods-in inspection,B-102-003-W21
INS-01389,2026-05-26,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9947,1,0,,,Goods-in inspection,B-103-002-W21
INS-01390,2026-05-26,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9961,1,0,,,Goods-in inspection,B-103-002-W21
INS-01397,2026-05-26,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.994,1,0,,,Goods-in inspection,B-104-004-W21
INS-01398,2026-05-26,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9954,1,0,,,Goods-in inspection,B-104-004-W21
INS-01404,2026-05-26,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0072,1,0,,,Goods-in inspection,B-104-001-W21
INS-01409,2026-05-26,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9918,1,0,,,Goods-in inspection,B-105-005-W21
INS-01410,2026-05-26,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9957,1,0,,,Goods-in inspection,B-105-005-W21
INS-01418,2026-05-26,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0044,1,0,,,Goods-in inspection,B-106-004-W21
INS-01425,2026-05-26,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0037,1,0,,,Goods-in inspection,B-106-003-W21
INS-01367,2026-05-27,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0042,1,0,,,Goods-in inspection,B-101-001-W21
INS-01368,2026-05-27,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0086,1,0,,,Goods-in inspection,B-101-001-W21
INS-01369,2026-05-27,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0002,1,0,,,Goods-in inspection,B-101-001-W21
INS-01382,2026-05-27,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0046,1,0,,,Goods-in inspection,B-102-003-W21
INS-01383,2026-05-27,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0127,1,0,,,Goods-in inspection,B-102-003-W21
INS-01391,2026-05-27,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0019,1,0,,,Goods-in inspection,B-103-002-W21
INS-01399,2026-05-27,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9902,1,0,,,Goods-in inspection,B-104-004-W21
INS-01405,2026-05-27,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0021,1,0,,,Goods-in inspection,B-104-001-W21
INS-01411,2026-05-27,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9994,1,0,,,Goods-in inspection,B-105-005-W21
INS-01412,2026-05-27,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9969,1,0,,,Goods-in inspection,B-105-005-W21
INS-01419,2026-05-27,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9948,1,0,,,Goods-in inspection,B-106-004-W21
INS-01420,2026-05-27,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0105,1,0,,,Goods-in inspection,B-106-004-W21
INS-01426,2026-05-27,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9852,1,0,,,Goods-in inspection,B-106-003-W21
INS-01370,2026-05-28,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0038,1,0,,,Goods-in inspection,B-101-001-W21
INS-01371,2026-05-28,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9996,1,0,,,Goods-in inspection,B-101-001-W21
INS-01372,2026-05-28,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0019,1,0,,,Goods-in inspection,B-101-001-W21
INS-01377,2026-05-28,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9983,1,0,,,Goods-in inspection,B-101-002-W21
INS-01384,2026-05-28,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.971,1,0,,,Goods-in inspection,B-102-003-W21
INS-01385,2026-05-28,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.01,1,1,Burr,Minor,Final inspection,B-102-003-W21
INS-01392,2026-05-28,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9929,1,0,,,Goods-in inspection,B-103-002-W21
INS-01393,2026-05-28,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9929,1,0,,,Goods-in inspection,B-103-002-W21
INS-01400,2026-05-28,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9962,1,0,,,Goods-in inspection,B-104-004-W21
INS-01401,2026-05-28,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9807,1,0,,,Goods-in inspection,B-104-004-W21
INS-01406,2026-05-28,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9982,1,1,Material issue,Major,Goods-in inspection,B-104-001-W21
INS-01413,2026-05-28,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0033,1,0,,,Goods-in inspection,B-105-005-W21
INS-01414,2026-05-28,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9975,1,0,,,Goods-in inspection,B-105-005-W21
INS-01421,2026-05-28,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0003,1,0,,,Goods-in inspection,B-106-004-W21
INS-01427,2026-05-28,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0175,1,0,,,Goods-in inspection,B-106-003-W21
INS-01373,2026-05-29,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9992,1,0,,,Goods-in inspection,B-101-001-W21
INS-01374,2026-05-29,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0043,1,0,,,Goods-in inspection,B-101-001-W21
INS-01386,2026-05-29,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.011,1,0,,,Goods-in inspection,B-102-003-W21
INS-01394,2026-05-29,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9966,1,0,,,Goods-in inspection,B-103-002-W21
INS-01402,2026-05-29,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9946,1,0,,,Goods-in inspection,B-104-004-W21
INS-01415,2026-05-29,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0086,1,0,,,Goods-in inspection,B-105-005-W21
INS-01422,2026-05-29,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.016,1,0,,,Goods-in inspection,B-106-004-W21
INS-01428,2026-05-29,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9933,1,0,,,Goods-in inspection,B-106-003-W21
INS-01429,2026-06-01,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.007,1,0,,,Goods-in inspection,B-101-001-W22
INS-01430,2026-06-01,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.006,1,0,,,Goods-in inspection,B-101-001-W22
INS-01431,2026-06-01,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0052,1,0,,,Goods-in inspection,B-101-001-W22
